input	data/bc5-chemical/characterbert-from_general-128-s1.tsv	data/bc5-chemical/characterbert-general+node2vec-s1.tsv	data/bc5-chemical/characterbert-general-s1.tsv	data/bc5-chemical/enhanced-characterbert-from_general-128+node2vec-s1.tsv	data/bc5-chemical/fasttext-gigaword+node2vec-s1.tsv	data/bc5-chemical/fasttext-gigaword-s1.tsv	data/bc5-chemical/fasttext-mimic+node2vec-s1.tsv	data/bc5-chemical/fasttext-mimic-s1.tsv	data/bc5-chemical/fasttext-pubmed+node2vec-s1.tsv	data/bc5-chemical/fasttext-pubmed-s1.tsv	data/bc5-chemical/fasttext-random+node2vec-s1.tsv	data/bc5-chemical/fasttext-random-s1.tsv
65807_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
65809_diazepam	1	1	1	1	1	1	1	1	1	1	1	1
65818_flumazenil	1	1	1	1	1	1	1	1	1	1	1	1
65862_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
65864_diazepam	1	1	1	1	1	1	1	1	1	1	1	1
65871_flumazenil	1	1	1	1	1	1	1	1	1	1	1	1
65918_flumazenil	1	1	1	1	1	1	1	1	1	1	1	1
65933_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
65935_diazepam	1	1	1	1	1	1	1	1	1	1	1	1
65948_gentamicin	1	1	1	1	1	1	1	1	1	1	1	1
65972_gentamicin	1	1	1	1	1	1	1	1	1	1	1	1
65974_gm	1	1	1	1	1	1	1	1	1	1	1	1
65983_gm	1	1	1	1	1	1	1	1	1	1	1	1
66025_guanosine	1	1	1	1	1	1	1	1	1	1	1	0
66026_3	1	0	1	1	0	1	1	0	0	1	0	0
66027_'	1	1	1	1	0	0	0	0	0	1	0	0
66028_,	1	1	1	1	0	0	0	0	0	1	0	0
66029_5	1	1	0	1	1	1	0	0	0	1	0	0
66030_'	1	1	1	1	1	1	1	0	0	1	1	0
66031_-	1	1	1	1	1	1	1	0	1	1	0	0
66032_cyclic	1	1	1	1	1	1	1	1	1	1	0	0
66033_monophosphate	1	1	1	1	1	1	1	1	1	1	0	0
66035_cgmp	1	1	1	1	0	0	1	1	1	1	0	0
66055_gm	1	1	1	1	1	1	1	1	1	1	1	1
66061_superoxide	1	1	1	1	1	1	1	1	1	1	1	1
66067_dimethylthiourea	1	0	1	1	1	1	1	1	1	1	0	1
66069_dmtu	1	0	1	1	1	1	0	1	1	1	0	0
66074_gm	1	1	1	1	1	1	1	1	1	1	1	1
66104_cgmp	1	0	0	1	0	0	0	0	0	1	0	0
66132_dmtu	1	1	1	1	1	1	1	1	1	1	0	1
66157_dmtu	1	1	1	1	1	1	1	1	1	1	0	1
66162_gm	1	1	1	0	1	1	1	1	1	1	0	1
66165_gm	1	1	1	1	1	1	1	1	1	1	1	1
66180_dmtu	1	1	1	0	1	1	1	1	1	1	0	1
66185_gm	1	1	1	1	1	1	1	1	1	1	1	1
66202_dmtu	1	1	1	0	1	1	1	1	1	1	0	0
66207_superoxide	1	1	1	1	1	0	1	1	1	1	1	1
66214_gm	1	1	1	1	1	1	1	1	1	1	1	1
66254_isoproterenol	1	1	1	1	1	1	1	1	1	1	1	1
66399_isoproterenol	1	1	1	1	1	1	1	1	1	1	1	1
66410_avp	1	1	1	1	1	1	1	1	1	1	1	1
66433_arginine	1	1	1	1	1	0	1	1	1	1	1	1
66434_vasopressin	1	1	1	1	1	1	1	1	1	1	1	1
66436_avp	1	1	1	1	1	1	1	1	1	1	1	1
66532_avp	1	1	1	1	1	1	1	1	1	1	1	1
66580_phenylephrine	1	1	1	1	1	1	1	1	1	1	1	1
66582_phe	1	1	1	1	1	1	1	1	1	1	0	0
66588_sodium	1	1	1	1	1	1	1	1	1	1	1	1
66589_nitroprusside	1	1	1	1	1	1	1	1	1	1	1	1
66591_sn	1	1	1	1	1	1	1	1	1	1	1	0
66609_avp	1	1	1	1	1	1	1	1	1	1	1	1
66634_avp	1	1	1	1	1	1	1	1	1	1	1	1
66666_avp	1	1	1	1	1	1	1	1	1	1	1	1
66688_avp	1	1	1	1	1	1	1	1	1	1	1	1
66690_sn	1	0	0	0	0	1	1	1	1	1	0	0
66706_avp	1	1	1	1	1	1	1	1	1	1	0	1
66710_avp	1	1	1	1	1	1	1	1	1	1	0	0
66714_phe	1	0	0	1	1	1	1	1	1	1	0	0
66727_avp	1	1	1	1	1	1	1	1	1	1	0	1
66769_warfarin	1	1	1	1	1	1	1	1	1	1	1	1
66790_warfarin	1	1	1	1	1	1	1	1	1	1	1	1
66808_warfarin	1	1	1	1	1	1	1	1	1	1	1	1
66832_warfarin	1	1	1	1	1	1	1	1	1	1	1	1
66865_piroxicam	1	1	1	1	1	1	1	1	1	1	1	1
66885_steroids	1	1	1	1	1	1	1	1	1	1	1	1
66971_doxorubicin	1	1	0	0	1	1	1	1	1	1	1	1
66983_cyclosporine	1	1	1	1	1	1	1	1	1	1	1	1
66985_azathioprine	1	1	1	1	1	1	1	1	1	1	1	1
66997_steroids	1	1	0	1	1	1	1	1	1	1	1	1
67031_steroids	1	1	1	1	1	1	1	1	1	1	1	1
67147_ganciclovir	1	1	1	1	1	1	1	1	1	1	1	0
67237_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
67283_serotonin	0	1	1	1	1	1	1	1	1	1	1	1
67304_citalopram	1	1	1	1	1	1	1	1	1	1	1	1
67365_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
67367_fluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
67369_desmethylfluoxetine	1	1	1	1	1	1	1	1	1	1	1	1
67382_aracytine	1	1	1	1	0	0	1	1	1	1	0	0
67383_-	1	1	1	1	0	0	0	0	0	0	0	0
67384_c	1	1	1	1	0	0	0	0	0	0	0	0
67409_ara	1	1	1	1	0	1	1	1	0	0	0	0
67410_-	1	1	1	1	0	0	0	0	0	0	0	0
67411_c	1	1	1	1	0	0	0	0	0	0	0	0
67485_ara	1	1	1	1	0	0	1	1	0	0	0	0
67486_-	1	0	0	1	0	0	0	0	0	0	0	0
67487_c	1	0	0	1	0	0	0	0	0	0	0	0
67555_ara	1	1	1	1	0	1	1	1	0	0	0	0
67556_-	1	0	0	1	0	0	0	0	0	0	0	0
67557_c	1	0	0	1	0	0	0	0	0	0	0	0
67569_clentiazem	1	1	1	1	1	1	1	1	1	1	0	1
67571_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
67585_clentiazem	1	1	1	1	0	0	1	1	1	1	0	1
67588_1	1	1	1	1	0	0	0	0	0	0	0	0
67589_,	1	1	1	1	0	1	0	0	0	0	0	0
67590_5	1	1	1	1	1	1	1	0	0	1	0	0
67591_-	1	1	1	1	1	1	1	1	1	1	1	1
67592_benzothiazepine	1	1	1	1	1	1	1	1	1	1	1	1
67593_calcium	0	1	0	1	0	1	0	0	0	1	0	0
67597_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
67610_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
67637_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
67652_isoproterenol	1	1	1	1	1	1	1	1	1	1	1	1
67659_calcium	1	1	1	1	1	1	1	1	1	1	1	1
67686_clentiazem	1	1	1	1	0	0	1	1	1	1	0	0
67688_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
67726_isoproterenol	1	1	1	1	1	1	1	1	1	1	1	1
67736_clentiazem	1	1	1	1	0	1	1	1	1	1	0	0
67742_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
67744_clentiazem	1	1	1	1	0	0	1	1	1	1	0	0
67756_isoproterenol	1	1	1	1	1	1	1	1	1	1	1	1
67763_clentiazem	1	0	1	1	0	1	1	1	1	1	0	0
67767_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
67782_clentiazem	1	1	1	1	0	0	1	1	1	1	0	0
67799_clentiazem	1	1	1	1	0	0	1	1	1	1	0	0
67808_calcium	1	1	1	1	1	1	1	1	1	1	1	1
67812_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
67822_clentiazem	1	1	1	1	0	0	1	1	1	1	0	0
67829_calcium	1	1	1	1	1	1	1	1	1	1	1	1
67832_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
67841_clentiazem	1	1	1	1	0	0	1	1	1	1	0	0
67843_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
67859_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
67874_cocaine	1	1	1	1	1	1	1	1	1	1	1	1
67888_nitroglycerin	1	1	1	1	1	1	1	1	1	1	1	1
67890_calcium	1	1	1	1	1	1	1	1	1	1	1	1
67895_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
67928_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
67976_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
67993_icrf	1	1	1	1	0	1	1	1	1	1	0	0
67994_-	1	1	0	1	0	0	0	0	0	0	0	0
67995_187	1	1	1	1	0	0	0	0	0	0	0	0
68042_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
68077_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
68106_icrf	1	1	1	1	0	1	1	1	1	1	1	0
68107_-	1	1	0	1	0	0	0	0	1	0	0	0
68108_187	1	1	0	1	0	0	0	0	1	0	0	0
68128_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
68156_icrf	1	1	1	1	0	1	1	1	1	1	1	1
68157_-	1	1	1	1	0	0	0	0	0	0	1	0
68158_187	1	1	1	1	0	0	0	0	0	0	1	0
68173_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
68224_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
68235_icrf	1	1	0	1	1	1	1	1	1	1	1	1
68236_-	1	1	0	1	0	0	0	1	1	0	0	0
68237_187	1	1	0	1	0	0	0	1	1	0	0	0
68240_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68247_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68253_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68255_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68262_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68271_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68278_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68286_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68317_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68348_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68367_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68372_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68375_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68382_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68407_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68412_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68428_halothane	1	1	1	1	1	1	1	1	1	1	1	1
68443_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68457_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68477_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68488_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68494_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68497_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68499_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68524_bupivacaine	1	1	1	1	1	1	1	1	1	1	1	1
68531_epinephrine	1	1	1	1	1	1	1	1	1	1	1	1
68540_1	1	0	0	1	0	0	0	0	0	0	0	0
68541_,	1	0	0	1	0	0	0	0	0	0	0	0
68542_25	1	0	0	1	0	0	0	0	0	0	0	0
68543_(	1	0	0	1	0	0	0	0	0	0	0	0
68544_oh	1	0	0	1	0	0	0	0	0	0	0	0
68545_)	1	0	0	1	0	0	0	0	0	0	0	0
68546_2d	1	0	0	1	0	0	0	0	0	0	0	0
68578_calcium	1	1	1	1	1	1	1	1	1	1	1	1
68580_alkali	1	1	1	1	1	1	1	1	0	0	1	0
68594_omeprazole	1	1	1	1	1	1	1	1	1	1	1	1
68597_sucralfate	1	0	1	1	1	1	1	1	1	1	1	0
68661_calcium	1	1	1	1	1	1	1	1	1	1	1	1
68662_carbonate	1	1	1	1	1	1	1	1	1	1	1	1
68664_calcitriol	1	1	1	1	1	0	1	1	1	1	0	0
68686_pamidronate	1	1	1	1	1	1	1	1	1	1	1	0
68693_hydrocortisone	1	1	1	1	1	1	1	1	1	1	1	1
68702_pamidronate	1	1	1	1	1	0	1	1	1	1	1	0
68721_amitriptyline	1	1	1	1	1	1	1	1	1	1	1	1
68747_amitriptyline	1	1	1	1	1	1	1	1	1	1	1	1
68790_dopamine	1	1	1	1	1	1	1	1	1	1	1	1
68792_serotonin	1	1	1	1	1	1	1	1	1	1	1	1
68844_estrogen	1	1	1	1	1	1	1	1	0	1	1	1
68853_estrogen	1	1	1	1	1	1	1	1	0	1	1	1
68875_diethylstilbestrol	1	1	1	1	1	1	1	1	1	1	1	1
68877_des	1	1	1	1	1	1	1	1	1	1	1	1
68935_des	1	1	1	1	1	1	1	1	1	1	1	1
68998_des	1	1	1	1	1	1	1	1	1	1	1	1
69073_des	1	1	1	1	1	1	1	1	1	1	1	1
69169_nitric	1	1	1	1	1	1	1	1	1	1	1	1
69170_oxide	1	1	1	1	1	1	1	1	1	1	1	1
69194_nitric	1	1	1	1	1	1	1	1	1	1	1	1
69195_oxide	1	1	1	1	1	1	1	1	1	1	1	1
69222_cyclophosphamide	1	1	1	1	1	1	1	1	1	1	1	1
69224_cyp	1	1	1	1	0	0	1	1	0	0	1	0
69230_acrolein	1	1	1	1	1	1	1	0	1	1	1	0
69242_cyp	1	0	1	1	0	0	0	0	0	0	0	0
69331_cyp	1	1	1	1	0	0	0	0	0	0	0	0
69367_cyp	1	0	0	1	0	0	0	1	0	0	0	1
69406_cyp	1	0	0	1	0	0	1	0	0	0	0	0
69518_cyp	1	0	0	1	0	0	0	0	0	0	0	0
69617_calcium	1	1	1	1	1	1	1	1	1	1	1	1
69620_cd	1	1	1	1	0	1	0	0	0	1	0	0
69621_-	1	1	1	1	1	1	0	1	0	1	0	0
69622_832	1	1	1	1	1	1	1	1	0	1	0	0
69625_isoproterenol	1	1	1	1	1	1	1	1	1	1	1	1
69640_cd	1	1	1	1	1	1	1	0	0	1	1	1
69641_-	1	1	1	1	1	1	1	0	0	0	1	1
69642_832	1	1	1	1	1	1	1	1	0	0	1	1
69644_isoproterenol	1	1	1	1	1	1	1	1	1	1	1	1
69646_iso	1	1	1	1	1	1	1	1	1	1	1	1
69673_nifedipine	1	1	1	1	1	1	1	1	1	1	1	1
69675_diltiazem	1	1	1	1	1	1	1	1	1	1	1	1
69692_iso	1	1	1	1	1	1	1	1	1	1	0	1
69737_iso	1	1	1	1	1	1	1	1	0	1	0	0
69747_cd	1	1	1	1	0	1	0	0	0	1	0	0
69748_-	1	1	1	1	0	1	0	0	0	0	0	0
69749_832	1	1	1	1	0	1	0	0	0	0	0	0
69765_nifedipine	1	1	1	1	1	1	1	1	1	1	1	1
69781_diltiazem	1	1	1	1	1	1	1	1	1	1	1	1
69807_iso	1	1	1	1	1	1	1	1	0	1	0	1
69812_cd	1	1	1	1	0	0	0	0	0	0	0	1
69813_-	1	1	1	1	0	0	0	0	0	0	0	0
69814_832	1	1	1	1	0	0	0	0	0	0	0	0
69816_diltiazem	1	1	1	1	1	1	1	1	1	1	1	1
69820_nifedipine	1	1	1	1	1	1	1	1	1	1	1	1
69831_iso	1	1	1	1	1	1	1	1	1	1	0	1
69838_nifedipine	1	1	1	1	1	1	1	1	1	1	1	1
69840_cd	1	1	1	1	0	1	0	0	0	1	0	0
69841_-	1	1	1	1	0	0	0	1	0	0	0	0
69842_832	1	1	1	1	0	0	0	1	0	0	0	0
69923_iso	1	0	1	1	1	1	1	1	0	1	0	1
69929_diltiazem	1	1	1	1	1	1	1	1	1	1	1	1
70011_iso	1	0	1	1	1	1	1	1	0	1	0	1
70021_cd	1	1	1	1	0	1	0	0	0	0	0	0
70022_-	1	1	1	1	0	1	0	0	0	0	0	0
70023_832	1	1	1	1	0	1	0	0	0	0	0	0
70028_iso	1	1	1	1	1	1	1	1	1	1	0	1
70040_cd	1	1	1	1	0	0	0	0	0	1	0	0
70041_-	1	1	1	1	0	0	0	0	0	0	0	0
70042_832	1	1	1	1	0	0	0	0	0	0	0	0
70052_cd	1	1	1	1	0	0	0	0	0	0	0	1
70053_-	1	1	1	1	0	0	0	0	0	0	0	0
70054_832	1	1	1	1	0	0	0	0	0	0	0	0
70071_puromycin	1	1	1	1	1	1	1	1	1	1	1	1
70072_aminonucleoside	1	1	1	1	1	1	1	1	1	1	1	1
70092_puromycin	1	1	1	1	1	1	1	1	1	1	1	1
70093_aminonucleoside	1	1	1	1	1	1	1	1	1	1	1	1
70095_pan	1	1	1	1	1	1	1	1	1	1	1	1
70135_pan	1	1	1	1	0	1	0	1	1	1	1	1
70148_pan	1	1	1	1	0	1	0	0	1	1	1	1
70228_pan	1	1	1	1	0	1	0	1	1	1	1	1
70281_pan	1	1	1	1	0	1	0	0	1	1	1	1
70314_malondialdehyde	1	1	1	1	1	1	1	1	1	1	1	1
70321_pan	1	1	1	1	0	1	0	1	1	1	1	1
70388_malondialdehyde	1	1	1	1	1	1	1	1	1	1	1	1
70458_pan	1	1	1	1	0	1	0	1	1	1	1	1
70488_nefiracetam	1	1	1	1	1	1	1	1	1	1	0	0
70490_dm	1	1	1	1	1	1	1	1	1	1	0	0
70491_-	1	1	1	1	1	0	0	1	1	1	0	0
70492_9384	1	1	1	1	1	0	1	1	1	1	0	0
70495_apomorphine	1	1	1	1	1	1	1	1	1	1	1	1
70514_nefiracetam	1	1	1	1	1	1	1	1	1	1	0	0
70518_pyrrolidone	1	1	1	1	0	0	1	1	1	1	0	0
70522_scopolamine	1	1	1	1	1	1	1	1	1	1	1	1
70536_apomorphine	1	1	1	1	1	1	1	1	1	1	1	1
70562_nefiracetam	1	1	1	1	1	1	1	1	1	1	0	0
70582_nefiracetam	1	1	1	1	1	1	1	1	1	1	0	0
70590_apomorphine	1	1	1	1	1	1	1	1	1	1	1	1
70625_nefiracetam	1	1	1	1	1	1	1	1	1	1	0	0
70627_apomorphine	1	1	1	1	1	1	1	1	1	1	1	1
70646_nefiracetam	1	1	1	1	1	1	1	1	1	1	0	0
70655_apomorphine	1	1	1	1	1	1	1	1	1	1	1	1
70681_nefiracetam	1	1	1	1	1	1	1	1	1	1	0	0
70694_sch	0	1	1	0	1	1	0	0	1	1	0	0
70695_23390	1	1	1	1	1	1	1	1	1	1	1	1
70700_spiperone	0	1	1	0	0	0	0	0	1	1	0	0
70706_dopamine	1	1	1	1	1	1	1	1	1	1	1	1
70717_nefiracetam	1	1	1	1	0	1	1	1	1	1	0	0
70737_corticotropin	0	0	0	0	0	0	0	0	0	0	0	0
70742_thyrotropin	0	1	0	1	1	1	1	1	1	0	1	0
70756_corticotropin	0	0	0	0	0	0	0	0	0	0	0	0
70764_thyrotropin	0	0	0	1	1	1	1	0	1	0	1	0
70813_co2	1	0	0	1	1	1	1	1	1	1	0	0
70833_nacl	1	1	1	1	1	1	1	1	1	1	0	1
70878_nacl	1	1	1	1	0	1	1	1	1	1	0	1
70891_co2	1	0	0	0	1	0	1	1	1	1	0	0
70917_co2	1	0	0	0	1	1	1	1	1	1	0	0
70964_co2	1	0	0	1	0	1	1	1	0	0	0	0
70969_co2	1	0	0	1	1	1	1	1	1	1	0	0
71007_lamivudine	1	1	1	1	1	1	1	1	1	1	1	1
71018_hepatitis	1	1	1	1	1	1	1	0	1	0	1	0
71019_b	1	1	1	1	1	1	1	0	1	1	1	1
71020_surface	1	1	1	1	1	1	1	0	1	1	1	1
71021_antigen	1	1	1	1	1	1	1	0	1	1	1	1
71031_lamivudine	1	1	1	1	1	1	1	1	1	1	1	1
71035_2	1	1	0	1	0	0	0	0	0	0	0	0
71036_'	1	1	1	1	0	0	0	0	0	0	0	0
71037_,	1	1	0	1	0	0	0	0	0	0	0	0
71038_3	1	1	0	1	1	0	0	0	0	1	0	0
71039_'	1	1	1	1	1	0	1	0	1	1	0	1
71040_-	1	1	1	1	1	0	1	0	1	1	0	1
71041_dideoxy	1	1	1	1	1	0	1	0	1	1	0	1
71042_cytosine	1	1	0	1	1	0	0	0	1	1	0	0
71080_hepatitis	1	1	1	1	1	1	1	0	1	1	1	1
71081_b	1	1	1	1	1	1	1	0	1	1	1	1
71082_surface	1	1	1	1	1	1	1	1	1	1	1	1
71083_antigen	1	1	1	1	1	1	1	1	1	1	1	1
71085_hbsag	1	1	1	1	1	1	1	1	1	1	1	1
71094_hbsag	1	1	1	1	1	1	1	1	1	1	1	1
71106_lamivudine	1	1	1	1	1	1	1	1	1	1	1	1
71163_lamivudine	1	1	1	1	1	1	1	1	1	1	1	1
71195_lamivudine	1	1	1	1	1	1	1	1	1	1	1	1
71286_lamivudine	1	1	1	1	1	1	1	1	1	1	1	1
71298_hbsag	1	1	1	1	1	1	1	1	1	1	1	1
71317_lamivudine	1	1	1	1	1	1	1	1	1	1	1	1
71347_oral	1	1	1	1	1	1	1	1	1	1	1	1
71348_contraceptives	1	1	1	1	1	1	1	1	1	1	1	1
71378_oral	1	1	1	1	1	1	1	1	1	1	1	1
71379_contraceptives	1	1	1	1	1	1	1	1	1	1	1	1
71381_ocs	0	0	1	1	1	0	1	1	1	1	0	0
71388_progestagens	1	1	0	1	1	1	1	1	1	1	1	1
71389_gestodene	1	1	1	1	0	0	0	1	0	0	0	0
71391_desogestrel	1	1	1	1	1	1	1	1	1	1	1	1
71396_ocs	0	0	0	1	1	0	1	0	1	0	0	0
71401_progestagens	1	1	1	1	1	1	1	1	1	1	1	1
71439_oc	1	1	1	1	1	1	1	1	1	1	1	1
71562_oc	1	1	1	1	1	1	1	0	1	1	0	1
71586_oc	1	1	1	1	1	1	1	1	1	1	1	1
71620_ocs	1	0	0	1	1	0	1	0	1	1	0	0
71645_oc	1	1	1	1	1	1	1	1	1	1	1	1
71680_progestagen	1	1	1	1	1	1	1	1	1	1	1	1
71683_ocs	0	0	0	1	0	0	0	1	1	0	0	0
71697_ocs	1	0	0	1	1	0	1	1	1	1	0	0
71744_oc	0	1	0	1	1	1	1	0	1	1	1	1
71755_ocs	1	0	0	1	0	1	1	1	1	1	0	0
71791_ocs	1	0	0	1	0	1	1	1	1	1	0	0
71831_ocs	1	0	0	1	0	1	0	1	0	1	0	0
71840_progestagens	1	1	1	1	1	1	1	1	1	0	1	1
71851_desogestrel	1	1	1	1	1	1	1	1	1	1	1	1
71855_ethinyloestradiol	1	1	1	1	1	0	1	0	1	0	1	0
71860_gestodene	1	1	1	1	1	1	1	1	1	1	1	1
71862_desogestrel	1	1	1	1	1	1	1	1	1	1	1	1
71866_ethinyloestradiol	1	1	1	1	1	0	1	0	1	0	1	0
71874_ocs	1	1	1	1	0	0	1	1	0	1	0	0
71898_desogestrel	1	1	1	1	1	1	1	1	1	1	1	0
71902_ethinyloestradiol	1	1	1	1	1	0	1	0	1	0	1	0
71922_progestagens	1	1	1	1	1	1	1	1	1	1	1	1
71940_ocs	1	0	1	1	0	1	1	1	1	1	0	0
71972_ethinyloestradiol	1	1	1	1	1	0	1	1	1	1	1	0
71974_desogestrel	1	1	1	1	1	1	1	1	1	1	1	1
72002_mk	1	1	1	1	1	1	1	1	1	1	1	1
72003_-	1	1	1	1	1	1	1	1	1	1	1	1
72004_801	1	1	1	1	1	1	1	1	1	1	1	1
72006_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
72030_mk	1	1	1	1	1	1	1	1	1	1	1	1
72031_-	1	1	1	1	1	1	1	1	1	1	1	1
72032_801	1	1	1	1	1	1	1	1	1	1	1	1
72035_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
72045_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
72059_scopolamine	1	1	1	1	1	1	1	1	1	1	1	1
72067_pentobarbital	1	1	1	1	1	1	1	1	1	1	1	1
72077_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
72083_mk	1	1	1	1	1	1	1	1	1	1	1	1
72084_-	1	1	1	1	1	1	1	1	1	1	1	1
72085_801	1	1	1	1	1	1	1	1	1	1	1	1
72111_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
72117_scopolamine	1	1	1	1	1	1	1	1	1	1	1	1
72119_pentobarbital	1	1	1	1	1	1	1	1	1	1	1	1
72122_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
72128_mk	1	1	1	1	1	1	1	1	1	1	1	1
72129_-	1	1	1	1	1	1	1	1	1	1	1	1
72130_801	1	1	1	1	1	1	1	1	1	1	1	1
72138_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
72155_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
72169_pentobarbital	1	1	1	1	1	1	1	1	1	1	1	1
72171_scopolamine	1	1	1	1	1	1	1	1	1	1	1	1
72173_mk	1	1	1	1	1	1	1	1	1	1	1	1
72174_-	1	1	1	1	1	1	1	1	1	1	1	1
72175_801	1	1	1	1	1	1	1	1	1	1	1	1
72181_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
72186_mk	1	1	1	1	1	1	1	1	1	1	1	1
72187_-	1	1	1	1	1	1	0	1	1	1	1	1
72188_801	1	1	1	1	1	1	1	1	1	1	1	1
72230_pilocarpine	1	1	1	1	1	1	1	1	1	1	1	1
72253_nmda	1	1	1	1	1	1	1	1	1	1	1	1
72260_paclitaxel	1	1	1	1	1	1	1	1	1	1	1	1
72262_5	1	1	1	1	1	1	1	1	1	1	1	1
72263_-	1	1	1	1	1	1	1	1	1	1	1	1
72264_fluorouracil	1	1	1	1	1	1	1	1	1	1	1	1
72267_folinic	1	1	1	1	1	1	1	1	1	1	1	1
72268_acid	1	1	1	1	1	1	1	1	1	1	1	1
72284_5	1	1	1	1	1	1	1	1	1	1	1	1
72285_-	1	1	1	1	1	1	1	1	1	1	1	1
72286_fluorouracil	1	1	1	1	1	1	1	1	1	1	1	1
72288_folinic	1	1	1	1	1	1	1	1	1	1	1	1
72289_acid	1	1	1	1	1	1	1	1	1	1	1	1
72291_paclitaxel	1	1	1	1	1	1	1	1	1	1	1	1
72293_taxol	1	1	1	1	1	1	1	1	1	1	1	1
72316_paclitaxel	1	1	1	1	1	1	1	1	1	1	1	1
72318_5	1	1	1	1	1	1	1	1	1	1	1	1
72319_-	1	1	1	1	1	1	1	1	1	1	1	1
72320_fluorouracil	1	1	1	1	1	1	1	1	1	1	1	1
72339_paclitaxel	1	1	1	1	1	1	1	1	1	1	1	1
72352_folinic	1	1	1	1	1	1	1	1	1	1	1	1
72353_acid	1	1	1	1	1	1	1	1	1	1	1	1
72360_5	1	1	1	1	1	1	1	1	1	1	1	1
72361_-	1	1	1	1	1	1	1	1	1	1	1	1
72362_fluorouracil	1	1	1	1	1	1	1	1	1	1	1	1
72438_granulocyte	0	0	0	0	0	0	0	0	0	0	0	0
72439_colony	0	0	0	0	0	0	0	0	0	0	0	0
72440_-	0	0	0	0	0	0	0	0	0	0	0	0
72441_stimulating	0	0	0	0	0	0	0	0	0	0	0	0
72442_factor	0	0	0	0	0	0	0	0	0	0	0	0
72506_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
72526_doxorubicin	1	1	1	1	1	1	1	1	1	1	1	1
72530_paclitaxel	1	1	1	1	1	1	1	1	1	1	1	1
72538_paclitaxel	1	1	1	1	1	1	1	1	1	1	1	1
72571_d	1	1	1	1	0	0	0	1	0	0	0	1
72572_,	1	1	1	1	0	0	0	0	0	0	0	0
72573_l	1	1	1	1	0	0	0	0	0	0	0	0
